artist_name,album_title,genre,album_url,artist_url,tags,location,release_date_clean,release_year,description
Raust!,Odisea,rock,https://raust.bandcamp.com/album/odisea?from=search&search_item_id=3599308652&search_item_type=a&search_match_part=%3F&search_page_id=4754999098&search_page_no=1&search_rank=1&search_sig=0c6046c8f08af9622f407b4159383ba6,,"alternative, metal, rock, stoner, metal, rock, stoner, Bilbao",,2019-12-20,2019,Diska honetan Raust! gara:Asier Salazar Ramirez: Baxua.Unai Luzuriaga Ramos: Bateria.Aitor Martinez de la Pera Goikoetxea: Kitarra.Iñigo Torres Fernandez: Kitarra.Karmelo Usategi de la Peña: Ahotsa.
LOMOKEN HOBOKEN,Alicate,rock,https://lomokenhoboken.bandcamp.com/album/alicate?from=search&search_item_id=2454397432&search_item_type=a&search_match_part=%3F&search_page_id=4754999238&search_page_no=1&search_rank=1&search_sig=755bad828649b476e29b9a7b2734e458,,"ibai garcia, lomoken hoboken, pablo almaraz, pedro j. monge, rock, rock & roll, southern rock, blues, blues rock, country rock, Bilbao",,2015-05-13,2015,"LOMOKEN HOBOKEN ARE:VOCALS & GUITARS: MANUEL MONGELEAD GUITAR: IBAI GARCIABASS: IÑAKI VILADRUMS: EDUARDO LAZURTEGIPERSONNEL:PEDRO J. MONGE (SLIDE GUITAR - TRACKS 2, 5/ ELECTRIC GUITAR - TRACKS 4, 8)PABLO ALMARAZ (HARP - TRACKS 2, 4, 6, 7)ARITZA CASTRO (DRUMS - TRACK 9)FERNANDO SOLLA ""FO"" (BASS - TRACK 9)"
Bhask & Sadi,Genesis,hip-hop/rap,https://edervxga.bandcamp.com/album/genesis?from=search&search_item_id=937441234&search_item_type=a&search_match_part=%3F&search_page_id=4754999384&search_page_no=1&search_rank=1&search_sig=1f6f65ff4e2b727b7a57fa64e5f4e979,,"hip-hop/rap, alternative, electronic, genesis, hip hop, house, pop, rap, rock, sadi, Bilbao",,2020-12-11,2020,"Escrito por Bhask y Sadi, excepto el tema 6 con Chest; estribillo en el tema 12 interpretado por Uma.Producción musical por Mantra, Pacific, MdL, Adam Wendler, Robodruma, Wolfgang Pander, Morgan Matthews, Zero, Feelø, George Ergemlidze y Bhask.Arreglos y composiciones adicionales por Bhask. Guitarras por Jose Ángel Vega. Harmónicas por Sadi.Grabado, mezclado y masterizado en DLR Records (Barakaldo).Fotografía por Erlantz Vega y Jon García.Ilustraciones por Ziro Pictures INK e Ira Torres. Diseño gráfico y maquetación por Ziro Pictures INK."
Despeñaperros,"""El Foso"" (2013)",punk,https://miusichole.bandcamp.com/album/despe-aperros-el-foso-7-2013-mh019?from=search&search_item_id=96004712&search_item_type=a&search_match_part=%3F&search_page_id=4754999494&search_page_no=1&search_rank=1&search_sig=980862c13636dfdda04ab25820b5c5db,,"alternative, hardcore, metal, pop, punk, screamo, Bilbao",,2013-10-02,2013,"Grabado, mezclado y masterizado por Joni en JIS Sound Design Estudios (Bilbao) durante un fin de semana del Otoño de 2012.Coedición de 320 copias en vinilo de 7"", posible gracias a la colaboración de: MiusicHole Recs, Desfiladero Records, La Agonía de Vivir, Muerte a tipo, In My Heart Empire, Radix Records y El Paso Records (UK)."
Despeñaperros,"""Despeñaperros"" (2012)",punk,https://despeaperros.bandcamp.com/album/despe-aperros-2012?from=search&search_item_id=671783787&search_item_type=a&search_match_part=%3F&search_page_id=4754999617&search_page_no=1&search_rank=1&search_sig=c77c1abbce9503ddc843de27ead66876,,"punk, crust, grind, noise, rock, sludge metal, trash, Bilbao",,2012-03-01,2012,
Big Mouth,T-Rex On My Back,punk,https://thebigmouth.bandcamp.com/album/t-rex-on-my-back?from=search&search_item_id=3441245842&search_item_type=a&search_match_part=%3F&search_page_id=4754999754&search_page_no=1&search_rank=1&search_sig=c7421339052b90c682008b2ed9ca8ab8,,"punk, big, big mouth, mouth, punk, punk rock, punk'n'roll, rock, t-rex on my back, Bilbao",,2015-04-21,2015,Todos los temas compuestos por Big MouthProducido por Big MouthDiseño y maquetación por Big MouthImpreso en Xiklig Studioswww.bigmouth.es
Penadas por la Ley,Malos Tiempos Para La Libertad,punk,https://penadasporlaley.bandcamp.com/album/malos-tiempos-para-la-libertad?from=search&search_item_id=1254573675&search_item_type=a&search_match_part=%3F&search_page_id=4754999898&search_page_no=1&search_rank=1&search_sig=6599ee81da6a367d30afcd11023e6cf4,,"hardcore, punk, rock, argentina, bgirls, bilbao, feminismo, lucha, mujeres, punk, punk rock, Bilbao",,2017-10-14,2017,Ficha Técnica:Grabado en SONICA STUDIOS de Alicante entre los meses de marzo y abril de 2017.Producido y grabado por OSCAR MARTINEZMasterizado en STREAMLINE MASTERING.Diseño: BENJAMIN ESTRADAFotos: Koala Rabioso (KOALAK STUDIOS)Colaboran:ALBA (Koala Rabioso) Coros en todas las canciones.PIMEN (Milenrama) coros y voz en “Mi libertad”FRAN (Malanoche) Solo en “No Gender”MARÍA (La Gresca) Coros en “Lejos”
DESTRUKTIVA,AVARICIA,metal,https://destruktiva.bandcamp.com/album/avaricia?from=search&search_item_id=787613938&search_item_type=a&search_match_part=%3F&search_page_id=4755000031&search_page_no=1&search_rank=1&search_sig=9284f2aeeb8867479ce07d703a5d5470,,"metal, punk, metal, punk, rock, Bilbao",,2020-04-01,2020,Felix - AhotsaJosu B. - BateríaJosu M. - BaxuaSanti - GuitarraRuben (ZEA MAYS) - Grabación y mezcla
SONIC TRASH,KALAMITY 7¨,rock,https://sonictrash.bandcamp.com/album/kalamity-7?from=search&search_item_id=286819620&search_item_type=a&search_match_part=%3F&search_page_id=4755000140&search_page_no=1&search_rank=1&search_sig=c98c728fdbdcd2fa78af016ce6cc8214,,"rock, crocobilly, rockmantic, Bilbao",,2020-11-26,2020,Kalamity ( zure zapore berria) recorded at El Submarino records by Iñigo Escauriaza in Bilbao (Spain)Mastered by Victor García at Ultramarinos Mastering in Girona (Spain)Mixed by Rafa Sardina at Afterhours Studios in Los Angeles (California).
Tupperware,Teoría y práctica,alternative,https://tupperwaregrupo.bandcamp.com/album/teor-a-y-pr-ctica?from=search&search_item_id=3157035519&search_item_type=a&search_match_part=%3F&search_page_id=4755000245&search_page_no=1&search_rank=1&search_sig=72cfd7856b613a7f2211d19c6d4d1209,,"alternative, Bilbao",,2018-12-08,2018,
Los Cosméticos,Single,alternative,https://loscosmeticos.bandcamp.com/album/single?from=search&search_item_id=3933343419&search_item_type=a&search_match_part=%3F&search_page_id=4755000355&search_page_no=1&search_rank=1&search_sig=f838c82adb18c8ff45dbef930e8ebba0,,"alternative, diy, alternative rock, noise, post-punk, punk, Bilbao",,2015-11-11,2015,"Single seleccionado como 3ª mejor demo de 2015 por MondoSonoro:www.mondosonoro.com/blog-musica/mejores-demos-2015-zarata/Grabado y mezclado en verano de 2015 en El Tigre Estudios de Bilbao por Xabier Eguia y Jon Aguirrezabalaga (We Are Standard).Masterizado en Ultramarinos Costa Brava por Víctor García.Estos temas han sido publicados con el apoyo del sello/colectivo Monasterio de Cultura:www.monasteriodecultura.comDiseño imagen del grupo por Ion Zorrilla:www.ionzorrilla.comLos Cosméticos:- Albert: bajo- Alberto ""Pelos"": bateria- Barrio: guitarra + vozContacto:loscosmeticosband@gmail.comKONTZERTUAK//SHOWS//CONCIERTOS////////////////////////////////////////////ab 11 dic// El Tubo [Barakaldo]ab 12 dic// La Ribera [Bilbo] + viva bazookaab 18 dic// La Kapilla [Bermeo] + dekoturt 16 ene// Txirbilenea [Sestao] + noam + themomentono...ots 05 feb// Kafe Antzokia [Bilbo// Fiesta Demoscópica, Mondosonoro]ots 13 feb// Le Magneto [Baiona Bar Fest]+radiator+pierre&bastienots 20 feb// Deustuko Gazte Lokala [Deusto] + ulises lima + plomosapi 29 ab// Arrebato [Zaragoza] + camilleapi 30 ab// Txintxarri [Iruña] + camillemai 13 ma// Satelite T [Bilbo] + the saursmai 14 ma// Delia Records Store [Madrid] + maeaeka 17 jun// Igorreko Jaiak [Igorre]uzt 02 jul// Stonehead, Zaharraz Harro [Gasteiz]ab 25-26 ag// Komantxe Konpartsa&Kremlin [Aste Nagusia, Bilbo]ira 22 sep// Dock [Solifest Bilbo]az 26 nov// Shake! [Klof Festa - Bilbo] + pablo und destruktion + los plomos..."
FLAN,Crónicas Consonantes,punk,https://flanestuplan.bandcamp.com/album/cr-nicas-consonantes?from=search&search_item_id=1237172144&search_item_type=a&search_match_part=%3F&search_page_id=4755000476&search_page_no=1&search_rank=1&search_sig=a8300453628d9710bf084c9000d28f90,,"punk, electro punk, electroclash, electropunk, indie, lofi, Bilbao",,2020-10-19,2020,Grabado y producido por Fat Gari en su estudio-guarida.
Fernando Carvalho,ER004 Fernando Carvalho - Gran Maestro / El Dolor,electronic,https://eclecticreactionsrecords.bandcamp.com/album/er004-fernando-carvalho-gran-maestro-el-dolor-2?from=search&search_item_id=2396239292&search_item_type=a&search_match_part=%3F&search_page_id=4755000597&search_page_no=1&search_rank=1&search_sig=707b24576c14d4cc45a01a4973f0baf4,,"eclectic reactions, electronic, house, ambient, drone, experimental, techno, Bilbao",,2015-10-21,2015,Art by Ismael Iglesias Serrano.
Mi Buenaventura,LOS INDIOS,latin,https://mibuenaventura.bandcamp.com/album/los-indios?from=search&search_item_id=2869223368&search_item_type=a&search_match_part=%3F&search_page_id=4755000730&search_page_no=1&search_rank=1&search_sig=312619b7284e7845c854e4105e1732bd,,"champeta, cumbia, electronica, latin, psicodelia, salsa, champeta, cumbia, electronica, psicodelia, salsa, Bilbao",,2020-11-05,2020,"------Grabado por:Imanol Fortes.Mezclado por:Michael Vera, Txema Aspiltze e Imanol Fortes.Producido por:Michael Vera, Txema Aspiltze e Imanol Fortes.Masterizado por:Jose Lastra.Art-work por:Prietasso.Agradecimientos a:Álvaro Olaetxea por dejarnos su batería para la grabación.Urtzi Iza por dejarnos material para grabar y aconsejarnos.Txufo Wilson por la ayuda técnica.MI BUENAVENTURA somos:Michael Vera: Vox y Guitarra.Esteban Gaviria: Percusiones y corosIván Gómez: Batería y corosGonzalo Ruiz: BajoImanol Fortes: SyntetizadoresLa carencia de medios sólo permite disponerde lo grave y lo agudo.Nuestro más sincero agradecimiento a todos aquellossin cuya colaboración ha sido posible este disco.CONTACTO:Michael Vera+34 605 718 525mibuenaventuraoficial@gmail.com"
Borja Muro,Chassaigne,experimental,https://borjamuro.bandcamp.com/album/chassaigne?from=search&search_item_id=2017119728&search_item_type=a&search_match_part=%3F&search_page_id=4755000842&search_page_no=1&search_rank=1&search_sig=96f6d058683136293103205790d3bbc8,,"experimental, acoustic guitar, hindustani, piano solo, Bilbao",,2011-09-07,2011,
